RunID,Max_Deflection,Max_Velocity,Settling_Time,Mass,K_Stiffness,B_Damping,Fault_Code,RUL
254,0.3,0.583224956198391,0.341949596868413,3284.10349129752,155123.401312023,4093.69187647732,0,90.555440297728
255,0.3,0.58771964857265,0.33213043883029,4698.3235809584,156860.760338936,3906.12881447717,0,87.6528258643795
256,0.3,0.61249387138785,0.33767752775827,3560.46619298686,148103.45711464,3835.00013983063,0,88.3565560704556
257,0.3,0.612074416485019,0.35519569581768,2389.75058232716,143175.766612104,4089.26939167324,0,87.7092533162966
258,0.3,0.601493847256521,0.347304577687144,1086.59925852123,148258.02901608,4050.93860097739,0,94.9092523675435
259,0.3,0.584439916908085,0.342795508873123,4252.45125444304,154508.379844182,4098.33899373709,0,98.6585498278454
260,0.3,0.594062561162914,0.342638021568265,3120.20681906006,151759.188484747,4030.19794388113,0,90.7495947793829
261,0.3,0.60991358922703,0.346136482341792,1910.85130410619,146229.43439493,3980.65550818079,0,89.126046337329
262,0.3,0.591044895356275,0.328069821806836,3142.65676266895,157291.56362844,3811.99678010776,0,97.0667437541961
263,0.3,0.579991727989347,0.34749601673376,1267.785033591,154531.371608337,4195.65796388014,0,86.3061582985134
264,0.3,0.613866993350018,0.354856585840375,4134.94592033287,142772.66300455,4073.53544549854,0,99.090975428268
265,0.3,0.578751548697237,0.344456844822851,3503.75050432198,155780.391763967,4159.60195956246,0,93.0120635182409
266,0.3,0.616486629845589,0.341683736913538,1167.27945589182,145767.023905682,3872.85643035617,0,87.0680348861884
267,0.3,0.587314774947806,0.34949093221136,2417.82292386932,151746.652276285,4175.86440406443,0,86.6041248782531
268,0.3,0.574557012774212,0.343705148596483,3706.57871373416,157265.241254767,4178.23167561411,0,91.1594363508927
269,0.3,0.593190813204701,0.336094331636945,3649.52744159792,154002.470808249,3934.67970575659,0,99.8245339346993
270,0.3,0.603690028109963,0.349955543652414,3111.38732167519,146932.608762474,4072.0713484922,0,88.6624793018542
271,0.3,0.591304296134614,0.346140372960142,3334.13269704783,151539.573270546,4100.20802236949,0,91.173902701113
272,0.3,0.596476226994216,0.342016778612677,1330.3709079948,151253.559281366,4004.72796798339,0,93.2768877240395
273,0.3,0.584719558821497,0.333048133207272,4885.03526073362,157442.341669453,3941.81372198277,0,95.7935520228923
274,0.3,0.586746753378712,0.336360696494091,2653.70915608326,155798.157926405,3981.87794599676,0,90.1967314195054
275,0.3,0.617410996761753,0.345526209309621,3904.41772665933,144384.818810439,3923.56583742673,0,88.2659810253595
276,0.3,0.602070427366866,0.331801609562397,4372.85335204204,152906.814224803,3803.92090090522,0,96.7430810946868
277,0.3,0.598604602491056,0.331185097037431,2512.74454820088,154064.313310109,3817.06394237402,0,98.8349799669441
278,0.3,0.596657294754611,0.334696473520322,2076.21892709346,153442.69568257,3889.71082826581,0,95.5650943672505
279,0.3,0.598171293140097,0.345716052203976,1945.77973056364,149662.382965903,4049.48656506698,0,95.0954674750618
280,0.3,0.583046290934229,0.34271900094667,4737.91309247308,154944.650785464,4106.76866717411,0,87.6568563174747
281,0.3,0.619539714611298,0.340834686252542,2959.05520769379,145233.412584016,3839.63811296898,0,86.6183335762655
282,0.3,0.593001873275781,0.330394417825457,1176.66228705064,155938.373606889,3839.63585987273,0,87.8986799570331
283,0.3,0.593451969307733,0.335617956452683,1715.92991725734,154087.426007814,3924.77602299851,0,93.3594273370714
284,0.3,0.61018278643631,0.347999826329419,4625.45729306086,145652.184555653,4004.0610079061,0,90.0843351737158
285,0.3,0.61665878604325,0.347504806770919,1218.46646089463,144023.008332185,3956.34190109054,0,94.4338590797848
286,0.3,0.592730705650337,0.35400284924961,4246.41032398129,148975.817578264,4199.02413980488,0,92.5192436980482
287,0.3,0.592334663769131,0.331002344588909,2560.01965778114,155916.716333511,3855.01863790683,0,92.2847750484703
288,0.3,0.580967244841074,0.340475182253445,3473.34953448776,156262.407486242,4085.42960463773,0,98.9103433749719
289,0.3,0.591079886464923,0.330252768230633,3922.34144602283,156540.409900347,3849.9096162642,0,90.1493183536202
290,0.3,0.589675373855239,0.33615323344457,3999.28883744254,154997.279785039,3959.31289128751,0,94.6971614863872
291,0.3,0.605198592432195,0.346843275168066,4916.51652973557,147336.905960434,4020.90464674334,0,97.528307657172
292,0.3,0.603595563606003,0.348079670160319,2442.54628400881,147456.354144099,4047.78862207111,0,93.2396279952745
293,0.3,0.603012113225779,0.344304356641252,3778.97293253044,148708.511230353,3996.93804175398,0,96.3476431525292
294,0.3,0.599473269840035,0.35247608065874,3956.28890909411,147416.324407401,4135.12127323143,0,99.5910082761968
295,0.3,0.620000467154791,0.348014172275062,3650.61533714886,142978.83944256,3942.74759447302,0,99.3126168456931
296,0.3,0.605468491403131,0.35163954332103,3498.29166797323,145955.746009762,4084.45142047213,0,89.2225233872274
297,0.3,0.602571204997522,0.332888440399517,2395.13923404024,152406.569494689,3819.02186924555,0,93.8591297937945
298,0.3,0.605006394859141,0.35154442703099,4424.72916802515,146113.574956802,4086.01800531847,0,91.7701087053362
299,0.3,0.598247124102334,0.333324063264403,4346.89112699887,153465.762445856,3855.10515700781,0,89.2226154267783
300,0.3,0.599084707548774,0.339212583111664,4227.03817864442,151323.140780842,3946.46272018197,0,87.0790257361354
301,0.3,0.600064021816123,0.343153100831221,3015.12314310462,149860,4000,1,99.8
302,0.3,0.600403400616403,0.343314740023621,2958.37735489342,149720,4000,1,99.6
303,0.3,0.600743061178908,0.343475166002361,4508.19489354018,149580,4000,1,99.4
304,0.3,0.601082985113142,0.343634736232474,2412.56725175582,149440,4000,1,99.2
305,0.3,0.601423171243993,0.343793717289927,2797.77422628699,149300,4000,1,99
306,0.3,0.601763675239941,0.343947295613717,4854.12114737371,149160,4000,1,98.8
307,0.3,0.602104409639332,0.344105160371154,1169.19119165817,149020,4000,1,98.6
308,0.3,0.602445440583644,0.344262589063519,4891.83333656254,148880,4000,1,98.4
309,0.3,0.602786745343003,0.344418993300547,1756.8273724895,148740,4000,1,98.2
310,0.3,0.603128324210263,0.344574669465217,3668.4812001603,148600,4000,1,98
311,0.3,0.603470178323848,0.344729779319685,3345.75845871567,148460,4000,1,97.8
312,0.3,0.60381232303672,0.344884120537113,3700.44966562046,148320,4000,1,97.6
313,0.3,0.604154728483214,0.345038021844974,2444.08819677864,148180,4000,1,97.4
314,0.3,0.604497385130828,0.345191312644461,3481.11370828434,148040,4000,1,97.2
315,0.3,0.604840351508122,0.345343919707777,4244.60354040114,147900,4000,1,97
316,0.3,0.605183592151582,0.345478444478644,1077.02990965657,147760,4000,1,96.8
317,0.3,0.605527085777085,0.345624211466784,1335.4940331316,147620,4000,1,96.6
318,0.3,0.605870895841399,0.34571946351769,4899.20666873956,147480,4000,1,96.4
319,0.3,0.606214931684606,0.345856584348766,3605.39812966141,147340,4000,1,96.2
320,0.3,0.606559280740757,0.345994885556932,1924.95126465741,147200,4000,1,96
321,0.3,0.606903899647755,0.346131915563007,2613.96457249836,147060,4000,1,95.8
322,0.3,0.607248793862213,0.346296494587573,1488.08207300852,146920,4000,1,95.6
323,0.3,0.607593947067654,0.346467346775345,2073.75528558913,146780,4000,1,95.4
324,0.3,0.607939438404342,0.346635498309135,2031.38468045042,146640,4000,1,95.2
325,0.3,0.608285151840564,0.346803802601021,2326.66095497052,146500,4000,1,95
326,0.3,0.608631147229148,0.346959919749581,1608.93605145179,146360,4000,1,94.8
327,0.3,0.608977452586612,0.347127296017825,2392.03063886445,146220,4000,1,94.6
328,0.3,0.609324027485822,0.347290562897347,1486.6338172309,146080,4000,1,94.4
329,0.3,0.609670891674595,0.347456679350843,4536.61223099864,145940,4000,1,94.2
330,0.3,0.610017976309057,0.347621763108197,1377.11356025658,145800,4000,1,94
331,0.3,0.610365450385979,0.347784782623467,4720.16250442996,145660,4000,1,93.8
332,0.3,0.610713090537399,0.347948264196089,2596.07987613822,145520,4000,1,93.6
333,0.3,0.6110610613631,0.34810994288359,1189.6058481166,145380,4000,1,93.4
334,0.3,0.611409275401547,0.348270812982321,2369.49401264296,145240,4000,1,93.2
335,0.3,0.611757849103193,0.348430715267718,3943.86463552066,145100,4000,1,93
336,0.3,0.612106683028727,0.348589340994788,4178.72862933522,144960,4000,1,92.8
337,0.3,0.612455761724193,0.348747234661022,3179.62359297869,144820,4000,1,92.6
338,0.3,0.612805142810558,0.348904238138832,3744.89385193616,144680,4000,1,92.4
339,0.3,0.613154778182509,0.34906036076771,4574.53078373441,144540,4000,1,92.2
340,0.3,0.61350472458819,0.349215720530883,1219.16715967893,144400,4000,1,92
341,0.3,0.613854954147387,0.349370240257645,2214.64551886806,144260,4000,1,91.8
342,0.3,0.614205461357733,0.349524149769916,1184.76622532619,144120,4000,1,91.6
343,0.3,0.614556252642148,0.34967686955387,1781.90705453519,143980,4000,1,91.4
344,0.3,0.614907267814768,0.34984240948075,3880.6632100661,143840,4000,1,91.2
345,0.3,0.615258655858589,0.34999643664185,3887.01309399719,143700,4000,1,91
346,0.3,0.615610340847438,0.350149544001042,4511.19628460611,143560,4000,1,90.8
347,0.3,0.615962238643404,0.350301622974426,3329.73185794964,143420,4000,1,90.6
348,0.3,0.616314409805493,0.350452295044873,1282.7373415466,143280,4000,1,90.4
349,0.3,0.616666933280079,0.350603442085707,4690.97828075637,143140,4000,1,90.2
350,0.3,0.61701970948214,0.350753295378299,4201.48836940443,143000,4000,1,90
351,0.3,0.617372829261353,0.350903089226309,2143.78742568145,142860,4000,1,89.8
352,0.3,0.61772608822195,0.351050565097163,3174.65293136545,142720,4000,1,89.6
353,0.3,0.618079755980372,0.351198049719616,4939.10494788244,142580,4000,1,89.4
354,0.3,0.61843365329797,0.351344928506805,3862.71226850649,142440,4000,1,89.2
355,0.3,0.618787916271686,0.351491557620095,4355.87838932,142300,4000,1,89
356,0.3,0.619142398469891,0.351637163117759,2733.04224403179,142160,4000,1,88.8
357,0.3,0.61949714479322,0.351811567513392,2882.49886242616,142020,4000,1,88.6
358,0.3,0.619852229511947,0.351997851735494,3242.85364417822,141880,4000,1,88.4
359,0.3,0.620207577024652,0.352133184418703,2076.36617412399,141740,4000,1,88.2
360,0.3,0.620563177807126,0.352301414338335,3996.07387056778,141600,4000,1,88
361,0.3,0.62091915157382,0.352450182526244,3015.55109384195,141460,4000,1,87.8
362,0.3,0.621275416517415,0.352613220139787,3587.23866509112,141320,4000,1,87.6
363,0.3,0.621631859091076,0.3527895350536,2230.98232812376,141180,4000,1,87.4
364,0.3,0.621988679329489,0.35297562339183,1554.89854431258,141040,4000,1,87.2
365,0.3,0.622345753314639,0.353160316572281,2902.29173519025,140900,4000,1,87
366,0.3,0.622703129055459,0.35334399115605,2449.83712327498,140760,4000,1,86.8
367,0.3,0.623060748096605,0.353526947386137,4152.45371359419,140620,4000,1,86.6
368,0.3,0.62341871672906,0.353710242779294,4121.18328337644,140480,4000,1,86.4
369,0.3,0.623776955542051,0.353890653893902,3674.04885701418,140340,4000,1,86.2
370,0.3,0.624135558469974,0.354068822664484,1534.01543864525,140200,4000,1,86
371,0.3,0.624494354187904,0.354246945729097,1086.22354881399,140060,4000,1,85.8
372,0.3,0.624853440848768,0.354423777434663,3239.36282349004,139920,4000,1,85.6
373,0.3,0.625212808128091,0.354599828750965,2203.27607227796,139780,4000,1,85.4
374,0.3,0.625572499475243,0.35477289916911,4757.63885549383,139640,4000,1,85.2
375,0.3,0.62593245116826,0.3548820577026,4923.61454418744,139500,4000,1,85
376,0.3,0.626292743752172,0.355040626793121,2146.48155557704,139360,4000,1,84.8
377,0.3,0.626653321201723,0.355198411493114,4203.28114780614,139220,4000,1,84.6
378,0.3,0.627014213823545,0.355355891479154,4584.44540573042,139080,4000,1,84.4
379,0.3,0.62737533452677,0.355509023142802,3390.10630727132,138940,4000,1,84.2
380,0.3,0.627736798517483,0.355664638656718,4536.06694289528,138800,4000,1,84
381,0.3,0.628098514648789,0.355818451734607,4774.92616478317,138660,4000,1,83.8
382,0.3,0.628460590425236,0.355972667009784,3196.63234967961,138520,4000,1,83.6
383,0.3,0.628822890234016,0.356126060272438,3913.54729837743,138380,4000,1,83.4
384,0.3,0.6291854563652,0.356277534018081,3307.03319143204,138240,4000,1,83.2
385,0.3,0.629548343353198,0.356452030193956,1103.42988433256,138100,4000,1,83
386,0.3,0.629911632660992,0.35660474582742,2786.12391313926,137960,4000,1,82.8
387,0.3,0.630275050554557,0.356797704962164,3585.20782940262,137820,4000,1,82.6
388,0.3,0.630638911203414,0.356994191316218,3084.81181068967,137680,4000,1,82.4
389,0.3,0.631003036770352,0.357190193786104,2489.25064311805,137540,4000,1,82.2
390,0.3,0.631367427999065,0.357384639768063,4748.53866536625,137400,4000,1,82
391,0.3,0.631732037880393,0.357577724605679,4318.13129810606,137260,4000,1,81.8
392,0.3,0.632097004020592,0.357768680487129,4396.34191981782,137120,4000,1,81.6
393,0.3,0.632462346588241,0.357956500489059,2490.13695959816,136980,4000,1,81.4
394,0.3,0.632827833558951,0.358143997012077,3372.73830087396,136840,4000,1,81.2
395,0.3,0.63319374781771,0.358329388352749,4490.21025859023,136700,4000,1,81
396,0.3,0.633559819564761,0.35851398615805,4734.00643402842,136560,4000,1,80.8
397,0.3,0.633926391253594,0.358695964756807,3673.8570974455,136420,4000,1,80.6
398,0.3,0.634293024670731,0.358877594785523,1827.10583174042,136280,4000,1,80.4
399,0.3,0.634660310671452,0.359056769477562,3615.40236825035,136140,4000,1,80.2
400,0.3,0.63502750449455,0.359235625411068,1288.2062048826,136000,4000,1,80
401,0.3,0.635395168650746,0.359399242258847,2626.90766035745,135860,4000,1,79.8
402,0.3,0.635763127472955,0.359579965037426,3667.72613282999,135720,4000,1,79.6
403,0.3,0.636131221240812,0.359759664735581,4734.90263818372,135580,4000,1,79.4
404,0.3,0.636499865950295,0.359937512357304,4243.80012895306,135440,4000,1,79.2
405,0.3,0.636868733245132,0.360114143667813,2938.19308733996,135300,4000,1,79
406,0.3,0.637237867621404,0.360289488171316,4026.99684026205,135160,4000,1,78.8
407,0.3,0.637607296153548,0.3604633650927,2668.18981497107,135020,4000,1,78.6
408,0.3,0.637976925297123,0.36063625252532,4887.14397195718,134880,4000,1,78.4
409,0.3,0.638347042896349,0.360807836822657,4951.89880492333,134740,4000,1,78.2
410,0.3,0.638717435167398,0.360978453015205,4456.59011612481,134600,4000,1,78
411,0.3,0.639088037372919,0.36114735798946,2555.53510364971,134460,4000,1,77.8
412,0.3,0.639458963478351,0.36131545983582,2818.96731215645,134320,4000,1,77.6
413,0.3,0.639840107935062,0.361482202047649,1986.74879055232,134180,4000,1,77.4
414,0.3,0.640226719561602,0.361689066457199,4137.69237209671,134040,4000,1,77.2
415,0.3,0.640613668582398,0.361858819412032,4531.35042233221,133900,4000,1,77
416,0.3,0.64100081674144,0.362027820511336,4654.84672517207,133760,4000,1,76.8
417,0.3,0.641388198886913,0.362195991641083,3233.1396944891,133620,4000,1,76.6
418,0.3,0.641776200224122,0.362362120854025,3395.47241098482,133480,4000,1,76.4
419,0.3,0.642164391960998,0.362527991632768,1595.5068813502,133340,4000,1,76.2
420,0.3,0.642552824084992,0.362692481734679,4598.85393814295,133200,4000,1,76
421,0.3,0.642941731912229,0.362855231818884,2801.57432260846,133060,4000,1,75.8
422,0.3,0.643330856264598,0.363017502911424,1822.68935785585,132920,4000,1,75.6
423,0.3,0.643720426832305,0.363261907883702,4598.60396203632,132780,4000,1,75.4
424,0.3,0.644110070916257,0.363429104184259,4050.34215749291,132640,4000,1,75.2
425,0.3,0.644500358240642,0.363592893905511,4529.94522960119,132500,4000,1,75
426,0.3,0.644890650893408,0.363757401455639,2139.80087209928,132360,4000,1,74.8
427,0.3,0.645281692162355,0.363917641161513,3692.90394580903,132220,4000,1,74.6
428,0.3,0.645672615943842,0.364081061983059,3657.1196176722,132080,4000,1,74.4
429,0.3,0.646064207103612,0.36424016996133,1491.2599755981,131940,4000,1,74.2
430,0.3,0.646455751009545,0.364511642295239,2629.27369222725,131800,4000,1,74
431,0.3,0.646847834162411,0.364676735294893,2101.14780526276,131660,4000,1,73.8
432,0.3,0.647240260671288,0.364840444755512,3866.67896255657,131520,4000,1,73.6
433,0.3,0.647633120317316,0.3650021547599,2133.53752651575,131380,4000,1,73.4
434,0.3,0.648026110433326,0.365275055927162,4584.79542739798,131240,4000,1,73.2
435,0.3,0.648419500504866,0.365268232444733,4306.31556925424,131100,4000,1,73
436,0.3,0.648813296323217,0.365710956580371,2560.10605125599,130960,4000,1,72.8
437,0.3,0.649207186788852,0.365891003001809,2991.61177185675,130820,4000,1,72.6
438,0.3,0.64960157771495,0.36606918554746,3779.22077068998,130680,4000,1,72.4
439,0.3,0.649996164617587,0.366246318275069,4337.47600439975,130540,4000,1,72.2
440,0.3,0.650391230766305,0.366421960016635,3438.51875870293,130400,4000,1,72
441,0.3,0.650786682615177,0.366595842559204,3298.94864342563,130260,4000,1,71.8
442,0.3,0.651182250785081,0.366769595749732,2304.16868369116,130120,4000,1,71.6
443,0.3,0.651578342241019,0.366940792806294,2825.69840340699,129980,4000,1,71.4
444,0.3,0.651974606082649,0.36714111523704,3855.18233293254,129840,4000,1,71.2
445,0.3,0.6523711504652,0.367313389577704,4537.62018110398,129700,4000,1,71
446,0.3,0.652768274918124,0.367483177768117,3883.42268326773,129560,4000,1,70.8
447,0.3,0.65316565505561,0.367622745323084,1074.45109890554,129420,4000,1,70.6
448,0.3,0.653563162378737,0.367790611806326,3699.10586851314,129280,4000,1,70.4
449,0.3,0.653961081427983,0.367957262837837,2754.03529694605,129140,4000,1,70.2
450,0.3,0.654359470745112,0.368121068703945,2751.28071666508,129000,4000,1,70
451,0.3,0.654758109756447,0.368285045990047,1468.14727802263,128860,4000,1,69.8
452,0.3,0.655157156844688,0.368447001566424,4258.72675807433,128720,4000,1,69.6
453,0.3,0.655556466341534,0.368609139378298,2299.42175452204,128580,4000,1,69.4
454,0.3,0.655956141921746,0.368822619658609,1984.91245693857,128440,4000,1,69.2
455,0.3,0.656356037153272,0.369026838996732,2370.85288449312,128300,4000,1,69
456,0.3,0.656756238055489,0.369190946309668,2502.76856003835,128160,4000,1,68.8
457,0.3,0.657156901902266,0.369383445322859,3186.21517233184,128020,4000,1,68.6
458,0.3,0.6575578251325,0.369613168825524,3247.68061706391,127880,4000,1,68.4
459,0.3,0.6579592431156,0.369843964512525,2583.288914496,127740,4000,1,68.2
460,0.3,0.658360876298579,0.370067944068487,2592.52351812534,127600,4000,1,68
461,0.3,0.65876289881189,0.370290323820018,3061.46887684629,127460,4000,1,67.8
462,0.3,0.659165222157389,0.370509016395423,3630.12216838364,127320,4000,1,67.6
463,0.3,0.65956779697713,0.370723657384861,4803.66079305984,127180,4000,1,67.4
464,0.3,0.659970848958079,0.370937662639345,3889.39405730999,127040,4000,1,67.2
465,0.3,0.660374054386562,0.371143096332322,2600.31898144935,126900,4000,1,67
466,0.3,0.660777705071987,0.371268087480325,4327.48535731924,126760,4000,1,66.8
467,0.3,0.661181663520934,0.371487926808104,1537.35336691483,126620,4000,1,66.6
468,0.3,0.661585955273866,0.371703948573518,1241.86708775931,126480,4000,1,66.4
469,0.3,0.661990699207757,0.371918950104102,1336.98820925864,126340,4000,1,66.2
470,0.3,0.662395732829835,0.37213054612615,1655.59327331883,126200,4000,1,66
471,0.3,0.662800997418029,0.372338246526455,2296.8796811762,126060,4000,1,65.8
472,0.3,0.663206592236253,0.372543739412104,2206.90710881859,125920,4000,1,65.6
473,0.3,0.66361269775574,0.372678314125114,1046.72396452136,125780,4000,1,65.4
474,0.3,0.664019045855264,0.372895288543057,3159.6203753985,125640,4000,1,65.2
475,0.3,0.664425698935449,0.373108880132051,1381.49077051129,125500,4000,1,65
476,0.3,0.664832696388549,0.373320235071253,1586.05942576893,125360,4000,1,64.8
477,0.3,0.665240082957794,0.373528735832427,3524.56482805982,125220,4000,1,64.6
478,0.3,0.665647747460536,0.373644665177958,4437.28164571514,125080,4000,1,64.4
479,0.3,0.66605579308395,0.373867288086369,4896.88652495485,124940,4000,1,64.2
480,0.3,0.666464175498394,0.374112968872828,3283.35370988873,124800,4000,1,64
481,0.3,0.666872926125218,0.37431613213765,4987.40085829979,124660,4000,1,63.8
482,0.3,0.667281977810628,0.374515805107332,3214.16629398213,124520,4000,1,63.6
483,0.3,0.667691337818948,0.37471242143578,3061.8338193613,124380,4000,1,63.4
484,0.3,0.668101090750099,0.374905918389911,2322.72826396107,124240,4000,1,63.2
485,0.3,0.668511197654919,0.375095934337304,2720.00719357359,124100,4000,1,63
486,0.3,0.668921637182133,0.375174506185274,2967.22501441498,123960,4000,1,62.8
487,0.3,0.669332426834344,0.375356885624663,1284.14833565181,123820,4000,1,62.6
488,0.3,0.669743496287531,0.375588557583279,4550.95686213086,123680,4000,1,62.4
489,0.3,0.670154942457838,0.375823439044857,1258.53436420347,123540,4000,1,62.2
490,0.3,0.670566758881711,0.376054195706414,2744.73982292579,123400,4000,1,62
491,0.3,0.670978887443903,0.376280703111462,4306.51802647557,123260,4000,1,61.8
492,0.3,0.671391430771588,0.376506775492544,2578.13873693213,123120,4000,1,61.6
493,0.3,0.671804220014464,0.376726109374354,3453.89952682105,122980,4000,1,61.4
494,0.3,0.672217393590364,0.376943445648479,4274.56294032884,122840,4000,1,61.2
495,0.3,0.672630925432808,0.377158313757135,4544.94015625043,122700,4000,1,61
496,0.3,0.673044764869305,0.377369752651062,4724.44650994888,122560,4000,1,60.8
497,0.3,0.673458997449361,0.377562604936077,1763.13859203649,122420,4000,1,60.6
498,0.3,0.67387353862265,0.377776734073253,2034.32900567509,122280,4000,1,60.4
499,0.3,0.674288467308585,0.377988433014513,4591.4627393612,122140,4000,1,60.2
500,0.3,0.674703699002274,0.378197261655899,3373.44744154444,122000,4000,1,60
501,0.3,0.675119298996274,0.378403562295758,3015.36032738739,121860,4000,1,59.8
502,0.3,0.675535222831109,0.378607623597959,3451.23835534224,121720,4000,1,59.6
503,0.3,0.67595150419982,0.378809420039587,4277.6889689275,121580,4000,1,59.4
504,0.3,0.676368142225226,0.379009131156792,3127.5566779717,121440,4000,1,59.2
505,0.3,0.676785139840554,0.379212790144317,1808.30038619373,121300,4000,1,59
506,0.3,0.677202468534634,0.379408133890479,2815.57386272209,121160,4000,1,58.8
507,0.3,0.677620150307451,0.37960239373666,2711.64367928068,121020,4000,1,58.6
508,0.3,0.67803818194577,0.379794461528711,4864.210998448,120880,4000,1,58.4
509,0.3,0.678456546242633,0.380044902005489,3480.22021653389,120740,4000,1,58.2
510,0.3,0.678875285795813,0.380240734741515,3781.55980767201,120600,4000,1,58
511,0.3,0.679294359342576,0.380434335810474,3880.65844807192,120460,4000,1,57.8
512,0.3,0.67971378338822,0.380626777529034,2387.58076115045,120320,4000,1,57.6
513,0.3,0.680133575534073,0.380817629931332,3067.96168210124,120180,4000,1,57.4
514,0.3,0.680553694861543,0.381004366073029,3226.77852804841,120040,4000,1,57.2
515,0.3,0.680974186997851,0.381192539583744,1625.98087645618,119900,4000,1,57
516,0.3,0.681395017776959,0.381376978977208,3248.2241822471,119760,4000,1,56.8
517,0.3,0.681816201884758,0.38155937201141,3779.21315643383,119620,4000,1,56.6
518,0.3,0.682237737225266,0.38186868157102,2705.82214284095,119480,4000,1,56.4
519,0.3,0.682659613623947,0.382055037576657,4345.08168270526,119340,4000,1,56.2
520,0.3,0.683081864817322,0.382242344264519,3925.54826464773,119200,4000,1,56
521,0.3,0.683504443394387,0.382425389594481,2440.12416834309,119060,4000,1,55.8
522,0.3,0.683927422821092,0.382610116017615,2816.84948741359,118920,4000,1,55.6
523,0.3,0.684350732521553,0.382945516959885,2545.55959436869,118780,4000,1,55.4
524,0.3,0.684774361902766,0.383132906864391,4102.21856900214,118640,4000,1,55.2
525,0.3,0.685198356764219,0.383320447533205,3937.08442274376,118500,4000,1,55
526,0.3,0.685622744276318,0.383511102359769,2721.11138029662,118360,4000,1,54.8
527,0.3,0.686047452298513,0.383691333359395,3775.01029653565,118220,4000,1,54.6
528,0.3,0.686472538712429,0.383871440858184,4780.85394867384,118080,4000,1,54.4
529,0.3,0.686897943142606,0.384045113903973,4136.93039292696,117940,4000,1,54.2
530,0.3,0.687323773988519,0.384222899555379,3822.28743252428,117800,4000,1,54
531,0.3,0.687749904389031,0.384393432763511,1437.33695809738,117660,4000,1,53.8
532,0.3,0.688176400322979,0.384742148224295,2559.72262862594,117520,4000,1,53.6
533,0.3,0.688603286456387,0.385082591216267,3363.61892162135,117380,4000,1,53.4
534,0.3,0.689030465776123,0.385336341025501,2837.5201918653,117240,4000,1,53.2
535,0.3,0.689458049885692,0.385582455336569,1201.35994695582,117100,4000,1,53
536,0.3,0.689886005990417,0.385771549476976,1914.75033608088,116960,4000,1,52.8
537,0.3,0.690314242853221,0.385964021047367,4336.7562442276,116820,4000,1,52.6
538,0.3,0.690742862258919,0.386156450416748,1062.57877078611,116680,4000,1,52.4
539,0.3,0.691171842802421,0.386347298352003,4454.84346022346,116540,4000,1,52.2
540,0.3,0.691601273193503,0.386538807671378,1312.27621212974,116400,4000,1,52
541,0.3,0.692031023080465,0.386727786389567,3676.17036032622,116260,4000,1,51.8
542,0.3,0.692461111238333,0.386915104529308,3000.84529712441,116120,4000,1,51.6
543,0.3,0.692891567028035,0.387100221565267,1871.97519500061,115980,4000,1,51.4
544,0.3,0.693322308279466,0.387282241055988,3286.46290161636,115840,4000,1,51.2
545,0.3,0.69375345768929,0.3874641735645,1488.75660369368,115700,4000,1,51
546,0.3,0.694185089219743,0.387648553697718,3684.66493195461,115560,4000,1,50.8
547,0.3,0.694616947281794,0.387942734636602,3398.34219249126,115420,4000,1,50.6
548,0.3,0.695049134438542,0.388121758806104,1223.90462955116,115280,4000,1,50.4
549,0.3,0.695481834426652,0.388303009376152,1225.37207417343,115140,4000,1,50.2
550,0.3,0.695914786361196,0.388495756447383,1610.00254800988,115000,4000,1,50
551,0.3,0.696347977257553,0.388766780454641,1078.48426706234,114860,4000,1,49.8
552,0.3,0.696781826347652,0.389023747030271,2740.70218278781,114720,4000,1,49.6
553,0.3,0.697215780051323,0.389400309912629,4328.88590113127,114580,4000,1,49.4
554,0.3,0.697650339508303,0.389791805341774,3469.56068581634,114440,4000,1,49.2
555,0.3,0.698085110038694,0.390038678886074,3080.51766124297,114300,4000,1,49
556,0.3,0.698520294365732,0.39028219825745,4455.47289173444,114160,4000,1,48.8
557,0.3,0.69895578912008,0.390166315148243,1390.79167264577,114020,4000,1,48.6
558,0.3,0.699391714116017,0.39042407214633,4632.20881274708,113880,4000,1,48.4
559,0.3,0.699828026191606,0.390763676089083,1432.06677654704,113740,4000,1,48.2
560,0.3,0.7002645307055,0.391182277735131,3067.98703238778,113600,4000,1,48
561,0.3,0.700701510682216,0.391425201785284,1572.6240883343,113460,4000,1,47.8
562,0.3,0.701138872616418,0.391665481764888,3237.48228961202,113320,4000,1,47.6
563,0.3,0.70157657887,0.391902710462272,1018.31849578929,113180,4000,1,47.4
564,0.3,0.702014631785021,0.391804435654583,4066.72799448595,113040,4000,1,47.2
565,0.3,0.70245307469409,0.392127237123941,4394.83690583313,112900,4000,1,47
566,0.3,0.702891913740915,0.392561858349309,4667.28508101495,112760,4000,1,46.8
567,0.3,0.703331097269629,0.392803932981079,4947.87309913463,112620,4000,1,46.6
568,0.3,0.703770596130709,0.392655433338043,3020.53240719529,112480,4000,1,46.4
569,0.3,0.704210587514699,0.3928601036336,2085.68649767006,112340,4000,1,46.2
570,0.3,0.704650882828415,0.393129339951688,1403.00204768494,112200,4000,1,46
571,0.3,0.705091539890552,0.393392120778951,3031.39532331815,112060,4000,1,45.8
572,0.3,0.705532577758835,0.393649950062385,3342.43650280751,111920,4000,1,45.6
573,0.3,0.705974045903334,0.393937261112829,4051.54838364296,111780,4000,1,45.4
